,dataset,example_index,project,commit_id,target,CWE ID,split
488,MSR,488,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
489,MSR,489,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
490,MSR,490,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
491,MSR,491,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
492,MSR,492,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
493,MSR,493,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
494,MSR,494,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
495,MSR,495,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
496,MSR,496,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
497,MSR,497,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
498,MSR,498,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
499,MSR,499,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
500,MSR,500,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
501,MSR,501,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,valid
502,MSR,502,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
503,MSR,503,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
504,MSR,504,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
505,MSR,505,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
506,MSR,506,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
507,MSR,507,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
508,MSR,508,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
509,MSR,509,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
510,MSR,510,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
511,MSR,511,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
512,MSR,512,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
513,MSR,513,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
514,MSR,514,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
515,MSR,515,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
516,MSR,516,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
517,MSR,517,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
518,MSR,518,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
519,MSR,519,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
520,MSR,520,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
521,MSR,521,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
522,MSR,522,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
523,MSR,523,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
524,MSR,524,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
525,MSR,525,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
526,MSR,526,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
527,MSR,527,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
528,MSR,528,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
529,MSR,529,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
530,MSR,530,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
531,MSR,531,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
532,MSR,532,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
533,MSR,533,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
534,MSR,534,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
535,MSR,535,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,valid
536,MSR,536,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
537,MSR,537,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
538,MSR,538,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
539,MSR,539,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
540,MSR,540,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
541,MSR,541,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
542,MSR,542,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
543,MSR,543,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
544,MSR,544,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,valid
545,MSR,545,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
546,MSR,546,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
547,MSR,547,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
548,MSR,548,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
549,MSR,549,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
550,MSR,550,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
551,MSR,551,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
552,MSR,552,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
553,MSR,553,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
554,MSR,554,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,valid
555,MSR,555,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
556,MSR,556,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,test
557,MSR,557,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
558,MSR,558,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
559,MSR,559,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
560,MSR,560,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
561,MSR,561,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
562,MSR,562,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,valid
563,MSR,563,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
564,MSR,564,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
565,MSR,565,ghostscript,4dcc6affe04368461310a21238f7e1871a752a05,0,CWE-416,train
566,MSR,566,ghostscript,71ceebcf56e682504da22c4035b39a2d451e8ffd,0,CWE-416,train
613,MSR,613,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
614,MSR,614,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
615,MSR,615,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
616,MSR,616,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
617,MSR,617,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
618,MSR,618,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
619,MSR,619,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
620,MSR,620,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
621,MSR,621,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
622,MSR,622,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
623,MSR,623,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
624,MSR,624,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,test
625,MSR,625,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,train
626,MSR,626,samba,9d989c9dd7a5b92d0c5d65287935471b83b6e884,0,CWE-399,valid
627,MSR,627,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
628,MSR,628,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
629,MSR,629,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,test
630,MSR,630,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
631,MSR,631,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,valid
632,MSR,632,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,valid
633,MSR,633,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
634,MSR,634,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,valid
635,MSR,635,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
636,MSR,636,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
637,MSR,637,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
638,MSR,638,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
639,MSR,639,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
640,MSR,640,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
641,MSR,641,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
642,MSR,642,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
643,MSR,643,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
644,MSR,644,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
645,MSR,645,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
646,MSR,646,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,test
647,MSR,647,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,test
648,MSR,648,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
649,MSR,649,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
650,MSR,650,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,test
651,MSR,651,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
652,MSR,652,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
653,MSR,653,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
654,MSR,654,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
655,MSR,655,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
656,MSR,656,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
657,MSR,657,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
658,MSR,658,samba,530d50a1abdcdf4d1775652d4c456c1274d83d8d,0,CWE-399,train
1312,MSR,1312,poppler,284a92899602daa4a7f429e61849e794569310b5,0,CWE-399,train
1313,MSR,1313,poppler,284a92899602daa4a7f429e61849e794569310b5,0,CWE-399,train
1314,MSR,1314,poppler,284a92899602daa4a7f429e61849e794569310b5,0,CWE-399,train
2056,MSR,2056,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2057,MSR,2057,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2058,MSR,2058,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2059,MSR,2059,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2060,MSR,2060,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2061,MSR,2061,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2062,MSR,2062,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2063,MSR,2063,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2064,MSR,2064,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2065,MSR,2065,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2066,MSR,2066,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2067,MSR,2067,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2068,MSR,2068,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2069,MSR,2069,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2070,MSR,2070,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2071,MSR,2071,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2072,MSR,2072,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2073,MSR,2073,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2074,MSR,2074,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2075,MSR,2075,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2076,MSR,2076,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2077,MSR,2077,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2078,MSR,2078,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2079,MSR,2079,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2080,MSR,2080,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2081,MSR,2081,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2082,MSR,2082,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2083,MSR,2083,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2084,MSR,2084,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2085,MSR,2085,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2086,MSR,2086,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2087,MSR,2087,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2088,MSR,2088,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2089,MSR,2089,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2090,MSR,2090,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2091,MSR,2091,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2092,MSR,2092,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2093,MSR,2093,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2094,MSR,2094,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2095,MSR,2095,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2096,MSR,2096,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2097,MSR,2097,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2098,MSR,2098,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2099,MSR,2099,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2100,MSR,2100,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2101,MSR,2101,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2102,MSR,2102,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2103,MSR,2103,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2104,MSR,2104,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2105,MSR,2105,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2106,MSR,2106,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2107,MSR,2107,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2108,MSR,2108,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2109,MSR,2109,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2110,MSR,2110,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2111,MSR,2111,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2112,MSR,2112,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2113,MSR,2113,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2114,MSR,2114,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2115,MSR,2115,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2116,MSR,2116,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2117,MSR,2117,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2118,MSR,2118,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2119,MSR,2119,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2120,MSR,2120,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2121,MSR,2121,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2122,MSR,2122,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2123,MSR,2123,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2124,MSR,2124,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2125,MSR,2125,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2126,MSR,2126,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2127,MSR,2127,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2128,MSR,2128,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2129,MSR,2129,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2130,MSR,2130,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2131,MSR,2131,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2132,MSR,2132,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2133,MSR,2133,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2134,MSR,2134,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2135,MSR,2135,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2136,MSR,2136,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2137,MSR,2137,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2138,MSR,2138,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2139,MSR,2139,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2140,MSR,2140,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2141,MSR,2141,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2142,MSR,2142,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2143,MSR,2143,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2144,MSR,2144,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2145,MSR,2145,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2146,MSR,2146,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2147,MSR,2147,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2148,MSR,2148,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2149,MSR,2149,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2150,MSR,2150,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,valid
2151,MSR,2151,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2152,MSR,2152,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2153,MSR,2153,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,test
2154,MSR,2154,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2155,MSR,2155,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
2156,MSR,2156,spice,53488f0275d6c8a121af49f7ac817d09ce68090d,0,CWE-399,train
