,dataset,example_index,project,commit_id,target,CWE ID,split
2255,MSR,2255,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2256,MSR,2256,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2257,MSR,2257,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2258,MSR,2258,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2259,MSR,2259,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2260,MSR,2260,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2261,MSR,2261,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2262,MSR,2262,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2263,MSR,2263,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,test
2264,MSR,2264,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2265,MSR,2265,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2266,MSR,2266,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2267,MSR,2267,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,valid
2268,MSR,2268,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2269,MSR,2269,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2270,MSR,2270,mindrot,1bf477d3cdf1a864646d59820878783d42357a1d,0,CWE-264,train
2271,MSR,2271,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,valid
2272,MSR,2272,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2273,MSR,2273,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2274,MSR,2274,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2275,MSR,2275,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2276,MSR,2276,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2277,MSR,2277,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2278,MSR,2278,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2279,MSR,2279,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2280,MSR,2280,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2281,MSR,2281,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2282,MSR,2282,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2283,MSR,2283,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2284,MSR,2284,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2285,MSR,2285,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2286,MSR,2286,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2287,MSR,2287,samba,538d305de91e34a2938f5f219f18bf0e1918763f,0,CWE-200,train
2288,MSR,2288,samba,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,0,CWE-200,train
2289,MSR,2289,samba,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,0,CWE-200,valid
2290,MSR,2290,samba,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,0,CWE-200,train
2291,MSR,2291,samba,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,0,CWE-200,train
2292,MSR,2292,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,test
2293,MSR,2293,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2294,MSR,2294,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,valid
2295,MSR,2295,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,test
2296,MSR,2296,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,valid
2297,MSR,2297,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,test
2298,MSR,2298,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2299,MSR,2299,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2300,MSR,2300,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,valid
2301,MSR,2301,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2302,MSR,2302,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2303,MSR,2303,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,valid
2304,MSR,2304,samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,0,CWE-200,train
2305,MSR,2305,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2306,MSR,2306,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2307,MSR,2307,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2308,MSR,2308,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2309,MSR,2309,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,test
2310,MSR,2310,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,test
2311,MSR,2311,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2312,MSR,2312,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2313,MSR,2313,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,test
2314,MSR,2314,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,valid
2315,MSR,2315,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2316,MSR,2316,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2317,MSR,2317,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2318,MSR,2318,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2319,MSR,2319,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2320,MSR,2320,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2321,MSR,2321,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2322,MSR,2322,samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,0,CWE-200,train
2323,MSR,2323,samba,f36cb71c330a52106e36028b3029d952257baf15,0,CWE-200,train
2324,MSR,2324,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2325,MSR,2325,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2326,MSR,2326,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,valid
2327,MSR,2327,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2328,MSR,2328,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2329,MSR,2329,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2330,MSR,2330,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2331,MSR,2331,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2332,MSR,2332,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2333,MSR,2333,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2334,MSR,2334,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2335,MSR,2335,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2336,MSR,2336,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2337,MSR,2337,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,test
2338,MSR,2338,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2339,MSR,2339,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2340,MSR,2340,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2341,MSR,2341,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2342,MSR,2342,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2343,MSR,2343,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2344,MSR,2344,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2345,MSR,2345,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2346,MSR,2346,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2347,MSR,2347,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2348,MSR,2348,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2349,MSR,2349,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,valid
2350,MSR,2350,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2351,MSR,2351,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2352,MSR,2352,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2353,MSR,2353,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2354,MSR,2354,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2355,MSR,2355,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2356,MSR,2356,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2357,MSR,2357,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,test
2358,MSR,2358,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2359,MSR,2359,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2360,MSR,2360,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,valid
2361,MSR,2361,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,train
2362,MSR,2362,samba,0454b95657846fcecf0f51b6f1194faac02518bd,0,CWE-200,test
2363,MSR,2363,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2364,MSR,2364,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,valid
2365,MSR,2365,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2366,MSR,2366,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2367,MSR,2367,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2368,MSR,2368,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2369,MSR,2369,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2370,MSR,2370,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2371,MSR,2371,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,test
2372,MSR,2372,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,test
2373,MSR,2373,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2374,MSR,2374,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2375,MSR,2375,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2376,MSR,2376,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2377,MSR,2377,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2378,MSR,2378,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,train
2379,MSR,2379,ghostscript,34cc326eb2c5695833361887fe0b32e8d987741c,0,CWE-200,valid
2380,MSR,2380,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2381,MSR,2381,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2382,MSR,2382,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,valid
2383,MSR,2383,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,valid
2384,MSR,2384,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2385,MSR,2385,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2386,MSR,2386,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,test
2387,MSR,2387,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2388,MSR,2388,samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,0,CWE-200,train
2656,MSR,2656,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2657,MSR,2657,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2658,MSR,2658,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,valid
2659,MSR,2659,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,valid
2660,MSR,2660,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,test
2661,MSR,2661,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2662,MSR,2662,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2663,MSR,2663,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2664,MSR,2664,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2665,MSR,2665,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2666,MSR,2666,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2667,MSR,2667,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2668,MSR,2668,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,valid
2669,MSR,2669,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2670,MSR,2670,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2671,MSR,2671,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2672,MSR,2672,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2673,MSR,2673,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2674,MSR,2674,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2675,MSR,2675,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2676,MSR,2676,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2677,MSR,2677,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2678,MSR,2678,samba,4278ef25f64d5fdbf432ff1534e275416ec9561e,0,CWE-264,train
2831,MSR,2831,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,test
2832,MSR,2832,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,train
2833,MSR,2833,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,train
2834,MSR,2834,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,train
2835,MSR,2835,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,valid
2836,MSR,2836,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,test
2837,MSR,2837,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,train
2838,MSR,2838,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,test
2839,MSR,2839,NetworkManager,78ce088843d59d4494965bfc40b30a2e63d065f6,0,CWE-200,train
